SuperCategory,Category,Subcategory,QuestionID,QuestionText,ResponseID,ResponseText
PNC,,Pus from the stitch,809,"ऑपरेशन द्वारा डिलीवरी टांके से मवाद आ रही है उसका कुछ इलाज बता बताने की कृपया करें
उससे कोई दिक्कत या परेशानी तो नहीं है कृपया करके बताएं
मध्य प्रदेश जिला सागर रहली वार्ड नंबर 15 के रहने वाले हैं",1270,"""This looks like a sign of Infection. Please go to the doctor
"""
PNC,,Pus from the stitch,809,"ऑपरेशन द्वारा डिलीवरी टांके से मवाद आ रही है उसका कुछ इलाज बता बताने की कृपया करें
उससे कोई दिक्कत या परेशानी तो नहीं है कृपया करके बताएं
मध्य प्रदेश जिला सागर रहली वार्ड नंबर 15 के रहने वाले हैं",118,"Pus in the wound and fever are the signs of wound infection. If untreated, can be dangerous and infection spreads everywhere. Also do not apply anything on it by yourself. We highly recommend you to consult the doctor as soon as possible."
PNC,,Pus from the stitch,809,"ऑपरेशन द्वारा डिलीवरी टांके से मवाद आ रही है उसका कुछ इलाज बता बताने की कृपया करें
उससे कोई दिक्कत या परेशानी तो नहीं है कृपया करके बताएं
मध्य प्रदेश जिला सागर रहली वार्ड नंबर 15 के रहने वाले हैं",1271,"pus coming from the stitch is a sign of infection, please go to the gynecologist as soon as possible."
PNC,,redness around anal,810,"The anal area of the baby is getting red, can we apply candid b cream",1272,Get this examined by a doctor of the child department before applying any creams. you must only apply the cream prescribed by a doctor.
PNC,,,811,"""Delivery agi 30 dinagalu agive adare nange ivaga jaundice bandide nanu enu thinnabeku matthu mahuvina haraike hege madabeku heli 
""",1273,"""f the mother has jaundice it is important to get this checked by the doctor and take all medications needed.
This would also require you to undergo some tests and make sure you follow up with the doctor as prescribed.
In diet, eat a well balanced nutritious diet including all fruits and veggies.
Make sure that you stay hydrated. Drink 8+10 glases of Water. If available also drink coconut water, buttermilk, lemon juice etc
 show a doctor in the hospital and follow all instructions. Jaundice in mother requires blood tests for type of jaundice and medicines for treatment"""
PNC,,kidney stone,812,delivery agi 18 days agide tayeege kidney stone agide ye madbeku,1274,"""Make sure to drink a lot of water. The doctor would have given you medicines - make sure to take them as directed.
Also go for follow ups as directed.
Reduce salt intake in your diet and preferably avoid sugars/ atleast reduce it"""
PNC,,Mother is having Pneumonia,813,Baby mother is having pneumonia,1275,"Follow instructions given by the doctor
Add you are in the hospital, safe hands of doctor msg"
PNC,,pneumonia,814,Bachche ko kin karni se ma ke pet se hi nimoniy ho jata h,1276,"""In certain conditions like if the baby is born much before time (28 weeks or less), has some heart problem, in twins or the mother has diabetes, the lungs of the baby are not fully developed and the baby will have breathing difficulty after being born. The delivery should be done at bigger hospital as the baby has to be taken care of in SNCU by child specialist doctors and nurses, for a long time.
As you are in 3 months of pregnancy, you should remember to get all checks done at the hospital and Tetanus injections. You have good nutritious meals, water and fruits and vegetables. Take the medicines given by doctor. If you have any problems, go to the nearest hospital as soon as possible."""
PNC,,cause of pneumonia,815,What causes Pneumonia?(PNC mother),1277,"""It is caused by a virus that causes an infection in the lung. This happens especially when a person's immunity is low. To build immunity Send pnc diet and supplementation"""
PNC,,unusal sounds from ear,816,हमारा बच्चा एक माह का हुवा है और डिलेवरी के बाद माँ के कान में सन सन की आवाज आती है कम सुनाई पड़ता है किस कारण से.,1278,This needs examination by a doctor. Make sure to visit the hospital
PNC,,Headache,817,Two Mutch headache for me what I have to do.,1279,please go to the doctor
PNC,,Headache,817,Two Mutch headache for me what I have to do.,1280,"""It is good to know that breastfeeding mothers should consult the doctor once before taking any medication.
Some medications can cause a baby to get sick through breastfeeding.Please visit the nearest doctor once and tell them that you are lactating mother."""
PNC,,Headache,817,Two Mutch headache for me what I have to do.,1281,"""Post delivery make sure that the mother is fed a well balanced nutritious meal and 8-10 glasses of water a day. Add pnc diet
Despite a good diet if she has headache, kindly take her to the hospital. Do not take medications on your own without the consultation of a doctor. Also remember that you must continue to breastfeed the baby."""
PNC,,Headache,817,Two Mutch headache for me what I have to do.,1282,"""if you have headache please consult the doctor before taking any medicine.
It is good to know that breastfeeding mothers should consult the doctor once before taking any medication.
 Some medications can cause a baby to get sick through breastfeeding.Please visit the nearest doctor once and tell them that you are lactating mother."""
PNC,,asthama,818,Thayige asthama samasye idhe addharinda usiratada thondare aguthide idarinda maguvige yavude samasye illave,1283,"Baby’s health depends on how well the mother eats, amount of breathing difficulty, what medicines are being taken etc. this needs to be examined in person. We request you to consult the doctor and check for the same"
PNC,,tierdness,819,Ega swalpa dinadinda sustu nidre night ondondu dina barala gastric problem nanu maduve yagi 3 months endale bantu modalane magu pregnant eddagale thumba ettu delivery admele swalpa kadime aitu e pregnant nallu haage agthide tablet tagondre Sari agute bitre barute gastric over adaga sustu agute matte yella kelsanu naane madkobeku hagagi swalpa strain agute (5 months pregnant,1284,"""If you have taken the medicine and you're not feeling better speak to the doctor and find out whether you would need to take it always or whether there will be change in medicine.
During pregnancy it is very important for the mother to lead a stress free period. You can do a few household chores but not the ones that require you to lift heavy weight.
Make sure to eat a very nutritious diet ( add pnc)
All of this is very very important for the health and well-being of you and your baby.
Make sure to go to the hospital for regular periodic checkups.
You must reduce stress. Speak to your family and help them understand that this is important so that you can have a healthy pregnancy and a healthy baby.
Also make sure to take supplements given by the doctor as instructed."""
PNC,,-,820,I am feeling stress in my anus since yesterday,1285,"this needs to be physically examined, we recommend you to visit the gynecologist as soon as possible.share the constipation message here"
PNC,,Pimple at anal,821,"""Delivery aagi 3 din dalli motion na jaga dalli 2 to 3 gulle aagide adaralli wandu tumba sidiyutade raatri edi nidde ella
the doctor gave only ointment, No tablets
One painkiller injection
Eating warm food will worsen piles whereas eating cold food will cause cold to the baby, What is better to eat now""",1286,"this needs to be physically examined, so please visit the nearest gynecologist. Mother can eat whatever she is comfortable with. But eat more of the fibre rich foods like green leafy vegetables, vegetables, fruits, drink at least 8-10 glasses of water daily. Use the ointment given by the doctor. If the problem persists, must consult the doctor again."
PNC,,Piles,822,ma ko pails ho gaya h kya kare,1287,"""for medicine-We would suggest you to speak with your doctor about medications. Do not take them without the prescription of the doctor.
for diet-this needs to be physically examined, so please visit the nearest gynecologist. Mother can eat whatever she is comfortable with. But eat more of the fibre rich foods like green leafy vegetables, vegetables, fruits, drink at least 8-10 glasses of water daily. Use the ointment given by the doctor. If the problem persists, must consult the doctor again."""
PNC,,Piles,822,ma ko pails ho gaya h kya kare,1288,"""We would suggest you to speak with your doctor about medications. Do not take them without the prescription of the doctor.
for diet-this needs to be physically examined, so please visit the nearest gynecologist. Mother can eat whatever she is comfortable with. But eat more of the fibre rich foods like green leafy vegetables, vegetables, fruits, drink at least 8-10 glasses of water daily. Use the ointment given by the doctor. If the problem persists, must consult the doctor again"""
PNC,,yellow urine,823,Sar ji hamara bhau ko pili pisap ho rahi h or USAki Aakha pili hay keyo (6 days after delivery PNC mother),1289,"""She must drink a lot of water. Send pnc food and water
Also get this checked by the doctor"""
PNC,,Urinary retention,824,"डिलीवरी होने के बाद बाथरूम नहीं निकल रही है क्या उपाय हो सकता है......12 Nov..7am delivery,2नवंबर की नॉर्मल डिलीवरी हुई ,... सरकारी हॉस्पिटल में ताके भी कुछ आए .....थे but delivery hone ke bad satak ke द्वारा बाथरूम (urinary retention) निकाली गई......",1290,"a day after delivery if you are having trouble with passing urine or stools, this must be told to the nurse and doctor. they will be able to examine the cause for this and help you with passing urine and also check for bowel sounds.if you are not at the hospital, make sure to visit the hospital immediately"
PNC,,Urinary tract infection,825,Urin maduva plese nalli thumba kadiyutthade yake. (PNC),1291,"This needs medical attention.you may be having an infection.
Make sure to visit the doctor and follow all advice and do the tests recommended.
Along with that follow the above mentioned advice"
PNC,,Urine Infection,826,Meri sezerian delivery hui h 19 din phle mujhe urin infection hua h mera treatment chal rha h mgr mujhe left side pet drd rhta h abi pura aram nhi mila .. or mujhe full body khujali ki bhi problms h mene bhot cream use ki mgr aram nhi h..... kya apk pas koi ayurvedik upay bta skte h ...... jisse mujhe labh ho...,1292,Remember that this needs evaluation followed by medications that should be taken regularly as adviced by the doctor
PNC,,burning sensation while urinating,827,नॉर्मल डिलीवरी हुए 22 दिन हो गया है पेशाब में जलन हो रहा है क्या दवा करवाया जाए मैम जानकारी दें मां के पेशाब में जलन हो रहा,1293,If there is a burning sensation you must visit tbe doctor doctor to confirm whether this is a urinary tract infection or not
PNC,,blood in stool,828,"""Medam nange toilet ge hodaga blood bartide yakirbahudu anta tilastira plz
Edu piles symptoms enadru erbahuda?""",1294,""" This should be examined by person. We would suggest you to speak with your doctor about this. Do not take medicine without the prescription of the doctor. continue breast feed.
it is difficult to say without examination by a doctor"""
PNC,,bleeding,829,"Delivery kebad maa ko bahaut adhik matra me bleeding ho rhi h to kya kaise manage krna hota h,Delivery ke bad he jayada bledding hui,Placenta out hone ke bad.",1295,Excessive bleeding needs examination to be checked by the doctor
PNC,,bleeding,830,Maja ek prashna ahe ki balachya aai la blood jat ahe she kartani tar kay kela pahije uttar dya please,1296,"""t is normal to see blood a few days after delivery while urinating after normal delivery. However if this continues for long, make sure to go to the hospital.
Seeing blood while passing stools is not normal and needs to be checked by the doctor.
Add care for normal delivery and / or c section depending on which type of delivery they have had."""
PNC,,bleeding,830,Maja ek prashna ahe ki balachya aai la blood jat ahe she kartani tar kay kela pahije uttar dya please,199,consult the doctor
PNC,,bleeding,830,Maja ek prashna ahe ki balachya aai la blood jat ahe she kartani tar kay kela pahije uttar dya please,872,We recommend you to follow up with the doctor again as this needs to be examined and a few scans may be needed before arriving at a diagnosis
PNC,,after C-Section with in how many days sex karna chahiye,831,Badha operation ka bad sax Kassa karrta ha our katna mahna ka bad.,1297,It is adviced to wait atleast 6 weeks. it's always good to confirm with the doctor that the wound has healed and all is well
PNC,,bleeding,832,after delivery for a week i had bleeding after 44 days of post delivery i got bleeding only for 1 day is this considered has periods or what is the reason and can we have Sex in this time.,1298,"Spotting or mild bleeding after delivery needs to be examined by a doctor.
Add sex after 6 weeks
you are not facing any discomfort you may engage in sexual activity.
It is always better to consult a doctor and ensure everything is ok"
PNC,,Menstrual cycle,833,Sir meri wife ke yha April 2020 me ek child hua tha aur Mai Abhi child nhi chahta hu Lekin meri wife ka period nahi aaya hai to kya Karu Kon se dava du ya tablet du jisse period as jaye,1299,If your wife's periods resumed after the first delivery in April and currently she has a missed period it is important to get a pregnancy test first . Followed by this visit a doctor and share your concern.
PNC,,Menstrual cycle,833,Sir meri wife ke yha April 2020 me ek child hua tha aur Mai Abhi child nhi chahta hu Lekin meri wife ka period nahi aaya hai to kya Karu Kon se dava du ya tablet du jisse period as jaye,1300,Any medication for a mother must be given only under the advice of a doctor especially if she is breastfeeding
PNC,,dizziness,834,7 Ve mahine Mein subah subah sar ghumne ji machalana Kyu Hota Hai,1301,"""This is a warning sign and needs attention by a doctor
Please get this checked"""
PNC,,hard abdomin,835,""" 
Namste sir
Nanage hokkal kelabagad hotte birasagide sir..dilevary aagi 1 moth ayitu sir ..edakke parihar kodi sir 

Normal delivery doctor 
""",1302,"There may be pain or hardness in abdomen below the navel, after delivery. Take vegetables and fruits and drink 8-10 glasses water, so that you do not have constipation and urine problems. Wait for 2-3 weeks more - the problem is likely to go away. But if there is severe pain or pain on touching the site or any redness, please go to the hospital for a check up."
PNC,,swelling,836,"i delivery yesterday there is some swelling in the suture area, we are in hospital. what we should we do(normal delivery)",1303,"""It is normal to have swelling in the area for a few days after delivery. But we suggest you to check with the doctor during their rounds. Also remember to check for all instructions on caring for the wound prior to discharge 
You may ask the nurse or doctor."""
PNC,,Fever,837,"""Patient la fever ahe
Delivery zali ahe
7days zale ahe""",1304,Please consult a doctor
PNC,,Fever,837,"""Patient la fever ahe
Delivery zali ahe
7days zale ahe""",1305,Take the mother to the doctor. Do not give her any counter medicine without doctor's advice
PNC,,Fever,837,"""Patient la fever ahe
Delivery zali ahe
7days zale ahe""",1306,"""It is good to know that breastfeeding mothers should consult the doctor once before taking any medication.
Some medications can cause a baby to get sick through breastfeeding.Please visit the nearest doctor once and tell them that you are lactating mother.
"""
PNC,,Fever,837,"""Patient la fever ahe
Delivery zali ahe
7days zale ahe""",1307,""" if a mother has fever, kindly take her to the hospital. Do not take medications on your own without the consultation of a doctor. Also remember that you must continue to breastfeed the baby.
Drink lots of water and eat good food"""
PNC,,Fever,837,"""Patient la fever ahe
Delivery zali ahe
7days zale ahe""",1308,"""It is good to know that breastfeeding mothers should consult the doctor once before taking any medication.
Some medications can cause a baby to get sick through breastfeeding.Please visit the nearest doctor once and tell them that you are lactating mother.

f you have fever, kindly consult the doctor before taking any medication
If she's anc mother - say the same thing, remove breastfeeding from it
During pregnancy and post pregnancy you should always consult a doctor before taking any medication as this could affect your baby."""
PNC,,Fever,837,"""Patient la fever ahe
Delivery zali ahe
7days zale ahe""",1309,"if a mother has fever, kindly take her to the hospital. Do not take medications on your own without the consultation of a doctor. Also remember that you must continue to breastfeed the baby"
PNC,,Nipple,838,Hamari nipal nahi bani hi.,1310,this needs examination. you may check with an asha in your neighbourhood or simply visit your doctor in the hospital.
PNC,,Single breast,839,Onedu sthana (Breast) dapa hagu ondu stana sanna eralu karanavenu PNC mother,1311,"naturally there may be small changes in the size of the breast and there is nothing to worry. however, if there is a lump / redness or pain in the breast you must consult the doctor"
PNC,,Mother has fever can she feed milk to baby,840,"Agar ma ko Tej bukhar hai, kya vo Apne bache ku dudh pilla sakdi hai. Bache nu koi nuksan ta ni houvega",1312,"continue to breastfeed the baby.
Drink lots of water and eat good food""
Maintain hygiene by washing hands before touching your baby if a mother has fever, kindly take her to the hospital. Do not take medications on your own without the consultation of a doctor."
PNC,,vomitting,841,,1313,"If a mother is vomitting immediately post delivery, make sure to get this consulted with the doctor immediately.
Once she is discharged and home it maybe the food she ate. Ensure that her diet is prepared hygienically and is very nutritious
Make sure she is drinking a lot of water.8-10 glasses
If she vomits several times or she has fever, headache etc, make sure to go to the doctor immediately"
PNC,,breastfeeding in fever,842,Nange light agi fever bandide edarinda magu ge fever baruva chances ediya pls thilisi,1314,"""No the baby will not get a fever from you.
You can continue feeding the baby
But it's important for the mother to find out the cause of the fever
Make sure to call the doctor or visit the doctor
Incase you have fever, cough and feeling of breathlessness make sure to wear a home made mask while interacting with the baby and feeding the baby.
Always wash your hands with soap and water before touching and feeding the baby

"""
PNC,,comfortable,843,ಸರ್ ನಮ್ಮ ಮಗುವಿಗೆ ಈಗ 7 ತಿಂಗಳು ಮಗುವಿನ ತಲೆಗೆ ಟೋಪಿ(cap) ಹಾಕಿ:ಎದೆ ಹಾಲು ಕುಡಿಸುವಾಗ ಮಗು ತಲೆಯಲ್ಲಿ ತುಂಬಾ ಬೆವರುತ್ತೆ ನಾನು ಟೋಪಿ ತೆಗೆಯಲು ಹೋದರೆ ನಮ್ಮ ಅಮ್ಮ ಮಗುವಿಗೆ ಶೀತ ತೆಗೆಯಬೇಡ ಎಂದು ಹೇಳುತ್ತೆ ಇದು ನಿಜವೇ,1053,"You may remove it while feeding
Make sure your baby is comfortable."
PNC,,heat,844,Thayiyalli heat kadime agalu enu madabeku,1315,"Wearing lose cotton clothes, taking shower daily, good ventilation in the room should help reduce the body temperature. But increased temperature can also mean fever, we recommend you to consult the doctor nearby for proper examination."
PNC,,itching,845,"""I have lots of itching and I have abcesses on my body. I'm not breastfeeding my baby. Please suggest me some cream or tablets

Maza bal nicu madhye aahe 15 divasacha aahe""",1316,"Please consult a doctor who will be able to advice you on a cream or tablet for your problem.
However, we urge you to continue breastfeeding your baby unless advised otherwise by a doctor."""
PNC,,itching,845,"""I have lots of itching and I have abcesses on my body. I'm not breastfeeding my baby. Please suggest me some cream or tablets

Maza bal nicu madhye aahe 15 divasacha aahe""",1317,"""We suggest a skin specialist from a government hospital doctor and get the diagnosis done correctly.


Also see when it aggregates and what causes relief.
Also make sure to take a bath daily and use a very gentle soap."""
PNC,,legs itching,846,Pairo me kuhjali hona ye kaise thik ho ga,1318,"Apply some cream or oil. ensure that the cream or oil is well absorbed into your skin and you avoid chances of a fall.
If it doesn't get better, consult a doctor"
PNC,,infection,847,"सर यह सेकंड रिपोर्ट के बारे में जानकारी देना चाहिए,Apko.",1319,Large number of pus cells in urine indicates urine infection. Make sure go to the doctor and take treatment for it.
PNC,,infection,848,ಹಾಗೆ ಗುದದ್ವಾದಲ್ಲಿ ಫಂಗಸ್ ಆಗಿದೆ... ಅದನ್ನ ಹೇಗೆ ನಿಯಂತ್ರಣ ಮಾಡ್ಬೇಕು pls ತಿಳಿಸಿ ಕೊಡಿ...,1320,"”
You need to consult a doctor. If you have already visited a doctor, follow the advice properly. If it doesnt heel, visit your doctor again."
PNC,,-,849,"Mc ka khun lagbhag 10 dino tak girna
Kya ho sakta hai
Chinta vali bat hai ya nahi",149,-
PNC,,uneasiness,850,"MAA ko ho kuch ho rha hai 2din se, Kal se ho rha hai",1321,"The mother is facing some levels of uneasiness and without examining her, it is difficult to say what could be wrong. This is why we suggest that you visit a doctor who will be able to examine her and ensure that every thing is ok"
PNC,,TB,851,"delivery hoke 2 mahina huva hai, 4 din se mako TB huva hai, sabi test hogaya hai aur treatment bi chalu hai, ab bachche ko kya problem to nahi na?",1322,"doctor would have started the treatment being mindful of all these. Also, he/she is the best person to answer specific questions and concerns. Please check with them"
PNC,,TB,851,"delivery hoke 2 mahina huva hai, 4 din se mako TB huva hai, sabi test hogaya hai aur treatment bi chalu hai, ab bachche ko kya problem to nahi na?",1323,"If the mother has TB and medicines have been started for her treatment, she can breastfeed the baby. The doctor will give advice if any precautions have to be taken by the mother or if any treatment is required by the baby. Make sure that the mother continues to take all medicines given by the doctor.
Please meet the child specialist doctor and take advice about the health of the baby."
PNC,,tb patient in home,852,"""Nam Maguge 5months iga nam maneyali TB patient idhara nam maguna idrindha dhoora irisbeku andre en madbeku idrindha maguge problem agdhero thara enadru solution heli
Namge bayya agthidhe magu irodrindha please en madodhu heli please tb pestiont idhare maneyali""",1324,"""When there is a patient at home with tb, ensure that the patient is at home, taking medicines as instructed by the doctor and eating a good healthy diet.
It is adviced that they wear a mask to cover the nose and mouth when they go out or at home when they are interacting with others, especially children with a weak immune system.
Ensure that the room is well ventilated and aired out
Limit the visitors at home.
Ensure physical distancing between the baby and the patient until recovery and maintain strict practices of hand hygiene before touching the baby, feeding the baby etc
Plus, Take the baby to the pediatrician immediately if Any signs of infection like blocked nose, fever, excessive crying, running nose."""
PNC,,dust allergy,853,Bananthige dust allergy inda varadalli 4dhinavadaru usiratada thondare idhe idakke parishes thilisi,1325,"this needs to be physically examined, please go to the nearest hospital and get this check. please do not medicate your self, as it is harmful for the baby."
PNC,Breast,cracked nipple,854,Nipple me bhut cracks ho rha hai kon si cream lagana chaiye,1326,Please check with the doctor. They will prescribe a cream that will help you a lot with this
PNC,Breast,cracked nipple,854,Nipple me bhut cracks ho rha hai kon si cream lagana chaiye,1327,"""If the nipple is hurting there is a probability that you are not feeding correctly. Add technique
If the pain increases, or the area is red, swollen , cracked or there is a cyst or anything abnormal go to the doctor. make sure the baby takes the whole areola part in"""
PNC,Breast,cracked nipple,854,Nipple me bhut cracks ho rha hai kon si cream lagana chaiye,1328,"If the pain increases, or the area is red, swollen , cracked or there is a cyst or anything abnormal go to the doctor."
PNC,Breast,cracked nipple,854,Nipple me bhut cracks ho rha hai kon si cream lagana chaiye,1329,"make sure to keep the area clean and dry. You can consult a doctor in the hospital to understand what ointment would be safe to apply. continue to breastfeed your child. if the pain increases, or the area is red , swollen , cracked or there is a cyst or anything that is abnormal, go to the doctor."
PNC,Breast,cracked nipple,854,Nipple me bhut cracks ho rha hai kon si cream lagana chaiye,1330,"""Please check with the doctor. They will prescribe a cream that will help you a lot with this
Please take medicines as adviced by the hospital doctor. Do not use medicines without prescription or on your own.
For any other medicine related query, please consult the hospital doctor or nurse.
We do not provide any medicine related advice."""
PNC,Breast,cracked nipple,854,Nipple me bhut cracks ho rha hai kon si cream lagana chaiye,1331,"make sure to keep the area clean and dry. You can consult a doctor in the hospital to understand what ointment would be safe to apply. continue to breastfeed your child. if the pain increases, or the area is red , swollen , cracked or there is a cyst or anything that is abnormal, go to the doctor"
PNC,,inverted nipple,855,Aaiche nippl baher nai...tyamule bal dudh odht nai....tyasathi upay,1332,Please go to the hospital. The mothers nipples may have inverted. A nurse will help with this. Remember that breastfeeding the baby is the best solution and initiating spoon feeding is not a great idea unless adviced by the doctor. We suggest you go today itself
PNC,,inverted nipple,855,Aaiche nippl baher nai...tyamule bal dudh odht nai....tyasathi upay,1333,"""Go to the hospital to get this checked and fixed. 
Also send ebf message and breastfeeding technique"""
PNC,,inverted nipple,855,Aaiche nippl baher nai...tyamule bal dudh odht nai....tyasathi upay,1334,Tell the mother of the baby to gently pull out nipples on both sides by her hand. After that try to feed the baby. The more the baby feeds from the breast the more milk will be produced. Stop any outside milk otherwise the baby will not form the habit of sucking at the breast
PNC,,inverted nipple,855,Aaiche nippl baher nai...tyamule bal dudh odht nai....tyasathi upay,1335,mother can very gently try to press and push outward the nipples by hand. Or visit the hospital where nurse will do syringe aspiration.
PNC,,inverted nipple,855,Aaiche nippl baher nai...tyamule bal dudh odht nai....tyasathi upay,1336,"""Please go to the hospital. The mothers nipples may have inverted. A nurse will help with this. Remember that breastfeeding the baby is the best solution and initiating spoon feeding is not a great idea unless adviced by the doctor. We suggest you go today itself
We recommend that you get this examined at the hospital
Cows milk can definitely be life threatening to baby. We would recommend you to talk to the paediatrician what can be given in place of mother's milk"""
PNC,,spine bones,856,Sir G. Caesar Operation has been done since than have pain in the spine bones.,1337,"while feeding use pillow message
also add wound care
also to heal better you must eat a good diet and eat supplements as prescribed by the doctor"
PNC,,Breast Pain,857,Meri Patni ke ke Stan mein dard ho raha hai aur Stan ke nipple ke upar पिंपल rah hai Hai Jis baje se bacchon ko dudh Nahin Pila पाती एक हि स्तन से दूध पिलाना padta hai Kya Karen केसे सही होगा,1338,"Also, it is important to express the milk so that she feels comfortable.
Make sure to visit the doctor"
PNC,,Breast Massage,858,"Brest ki malish tel se karna h kya
Kon se tel se",1339,"Massage the breasts gently only. Do not press hard as it will cause pain and injury. You can use any oil ( coconut, mustard etc), but apply only before taking bath. If you apply after your bath, the baby will be take it in while feeding. When breastfeeding the baby, the breasts should be clean.
While feeding, sit in the correct position and hold the baby correctly on your breast, so that the baby feeds well.
After feeding, check your breasts and see if they are soft, there is no lump, no redness or any tears/cracks in the nipple.
If there is any problem, go to the hospital and take advice."
PNC,,how to reduce Breast size,859,"After delivery nanna Brest size thumba jasti agi, back pain barthide,Breast size kammi aglva",1340,"During pregnancy especially during the first trimester there will be an increase in the size of breast.
This is normal.post delivery during lactation too the size of the breast size will be more.
Much later, when you begin to loose weight / body fat it will help to reduce the size of the breast.
To make lactation comfortable ensure to wear the right size of bra as well as use nursing bras that are designed for women who are breastfeeding."
PNC,,if breastmilk is more,860,ಹಾಲು ಜಾಸ್ತಿ ಬರ್ತಿದೆ ಏನು ಮಾಡ್ಬೇಕು,1341,"Express the milk and discard.
Do we have any message on this?"
PNC,,nipple size,861,"delivery agi 9 dina thayiya yedeya nipple doddadagide, adake maguge halu kudiyalu aguthayila, aluthide, yenmadodu",1342,The doctor's advice and treatment should be taken. Please go to the nearest hospital. Thank you
PNC,,nipple size,861,"delivery agi 9 dina thayiya yedeya nipple doddadagide, adake maguge halu kudiyalu aguthayila, aluthide, yenmadodu",1343,"""Make sure to feed the child every two hours. Following the technique above.
Also if there is excess milk after feeding the child every 2 hours, make sure to express the breastmilk and discard"""
PNC,,nipple size,861,"delivery agi 9 dina thayiya yedeya nipple doddadagide, adake maguge halu kudiyalu aguthayila, aluthide, yenmadodu",1344,"during pregnancy, the size of the nipple and the areola ( dark portion around the nipple ) , increases in size and the body prepares for breastfeeding. the size of the areola and nipple will vary from one woman to another. There is nothing to worry about this.
If your nipples are inverted, you are advised to reach out to a doctor close to you , who will help with this.
As long as you are producing enough milk, do not worry, your baby will be fine.
( add above message that you have typed )
if you are not producing enough milk, ( add PNC diet )
This method of breastfeeding will be helpful for you and your baby"
PNC,,Nipple shield,862,Paapu ge feeding madovaga nandu nipple siktilla adike nipple shield aki kudista idini enu problm agalla alva,1345,there is no problem
PNC,,nipple pain,863,"""ಎದೆ ತೊಟ್ಟು ಗಾಯ ವಾದರೆ ಏನು ಮಾಡಬೇಕು
ಮೊದಲನೇ ಎರಡು ದಿನ ಹಾಲು ಕಡಿಮೆ ಬರುತಿದ್ದಾಗ ಪಾಪು ಚೀಪುತ್ತಿದ್ದಾಗ adu novu ಆಗಿರುವುದು
ಮೊದಲನೇ ಡೆಲಿವರಿ ಯಲ್ಲು ಇದೆ tara ಆಗಿತ್ತು""",1346,"""If the nipple is hurting there is a probability that you are not feeding correctly.
If the pain increases, or the area is red, swollen , cracked or there is a cyst or anything abnormal go to the doctor. make sure the baby takes the whole areola part in
Then it has to be examined by the doctor in person. Ask them to consult the doctor. Plus, send the latching techniques """
PNC,,burning sensation,864,ಡೆಲಿವರಿ ಆಗಿ 1ತಿಂಗಳ ಆಗಿದೆ ನನ್ನ ಮೊಲೆ ತೊಟು ಉರಿಯುತ್ತಿದೆ ?,1347,"""Pain, burning sensation, swelling, lump, redness etc. in the breasts can be a sign of infection which is the result of poor hygiene or practicing poor breastfeeding techniques. We recommend you to consult the doctor for in person evaluation. Meanwhile practice good techniques of breastfeeding...
1. hold the baby close to the mother's chest. mother shouldn't bend forward but lift the baby close to her. 2. wake the baby up by touching the feet and cheeks 3. touch the baby's cheek close to the lips 4. bay will wide-open the mouth. as the baby opens the mouth, help the baby take the whole of the areola not just the nipple. 5. let the baby slowly suck. if the baby sleeps in between, wake-up by touching the feet or rubbing the head gently."""
PNC,,lump,865,In breast i have lump and having pain what shout i do ? 3 month after delivery,1348,"""If you have a lump it must be examined by a doctor. 
Kindly do so by going to a government hospital close by"""
PNC,,lump,865,In breast i have lump and having pain what shout i do ? 3 month after delivery,1349,Go to the doctor to get this examined
PNC,,lump,865,In breast i have lump and having pain what shout i do ? 3 month after delivery,1350,"""If you have a lump it must be examined by a doctor.
Kindly do so by going to a government hospital close by.
If you are able to feed the baby continue to feed. But go to the doctor as soon as possible to avoid pain and complications for the mother"""
PNC,,"""Go to the hospital to get this checked and fixed. 
Also send ebf message and breastfeeding technique""",20,Why does the left side breast is larger n right side is small n the left side milk is fully water,83,"""that shows baby is been fed on one breast only. Alternate the breast between each feed. Ensure baby takes whole of the Areolar in to the mouth while feeding Check for any lump/swelling in the breast Consult the doctor is lump is seen.
Every time you feed the baby, feed from each breast for 20 minutes each time you feed Also make sure to feed the baby even at night to help with complete emptying Eat a good nutritious diet to ensure that the milk produced is good. If there is excess milk, hand express and discard. If you face more problems visit the doctor"""
PNC,,tenderness,866,ನನಗೇ ‌ ಇವತಿಗೆ ಡೆಲಿವರಿ ಆಗಿ 3ದಿನ ಕಳೆದಿದೆ ಆದರೆ ನನ್ನ ಎದೆ ತುಂಬಾ ಕಟುವಾಗಿ (breast tenderness) ಇದೇ ಹಾಲೂ ಕಡೀಸಲೂ ಆಗುತ್ತಿಲ್ಲ,1351,"""Take warm water, dip clean cloth or kerchief in it and then put the cloth on breast for 5-10 minutes. Repeat this for at least 3-4 times. After the hot water treatment, massage the breasts on all sides in rotator motion using your fist. This should softer the breasts. Then breastfeed the baby.
Try this every time before feeding. After all this if the problem persists, please consult the doctor once."""
